location,total_sqft,bath,balcony,BHK,price
thigalarapalya,1245.0,2.0,2.0,2.0,100.0
choodasandra,725.0,2.0,2.0,2.0,36.0
harlur,1303.0,2.0,1.0,2.0,90.0
other,2845.0,5.0,1.0,5.0,140.0
other,1250.0,3.0,2.0,3.0,56.0
whitefield,3940.0,5.0,3.0,4.0,265.0
whitefield,1615.0,3.0,0.0,3.0,96.9
other,1500.0,2.0,2.0,2.0,60.0
electronic city phase ii,1003.0,2.0,1.0,2.0,40.6
uttarahalli,1330.0,2.0,1.0,3.0,58.0
other,1320.0,2.0,3.0,3.0,60.0
harlur,1709.0,3.0,2.0,3.0,150.0
parappana agrahara,1194.0,2.0,2.0,2.0,46.0
kudlu,1600.0,3.0,3.0,3.0,79.0
other,5425.0,13.0,0.0,13.0,275.0
other,1533.0,3.0,2.0,3.0,150.0
hennur,1050.0,2.0,2.0,2.0,42.73
other,833.0,1.0,1.0,1.0,49.0
other,1643.0,3.0,2.0,3.0,75.0
other,1313.0,2.0,1.0,2.0,58.27
other,1073.0,2.0,2.0,2.0,72.0
bellandur,1685.0,3.0,3.0,3.0,115.0
sarjapur  road,1700.0,3.0,3.0,3.0,135.0
other,950.0,2.0,2.0,2.0,50.0
hosa road,1311.0,2.0,1.0,3.0,84.86
bommasandra industrial area,1125.0,2.0,1.0,2.0,32.49
old madras road,2266.0,3.0,2.0,3.0,169.0
other,1500.0,3.0,3.0,3.0,95.0
other,1350.0,2.0,1.0,2.0,67.5
other,2357.0,3.0,2.0,3.0,151.0
sahakara nagar,1270.0,2.0,1.0,2.0,69.85
other,900.0,2.0,1.0,2.0,24.0
kundalahalli,1397.0,3.0,3.0,3.0,105.0
panathur,1210.0,2.0,1.0,2.0,77.0
other,7706.9524,9.0,1.0,9.0,296.0
other,1440.0,2.0,2.0,3.0,60.33
kumaraswami layout,850.0,1.0,1.0,1.0,78.0
jalahalli,905.0,2.0,2.0,2.0,55.0
sarjapur  road,1320.0,2.0,2.0,2.0,110.0
hosa road,1161.0,2.0,1.0,2.0,55.15
hennur road,2950.0,4.0,3.0,4.0,253.0
hebbal,3520.0,5.0,2.0,3.0,240.0
rajaji nagar,1380.0,3.0,3.0,3.0,130.0
harlur,1762.0,3.0,2.0,3.0,133.0
marathahalli,1125.0,2.0,3.0,2.0,55.0
thanisandra,1795.0,3.0,2.0,3.0,150.0
other,1200.0,2.0,0.0,3.0,108.0
whitefield,1216.0,2.0,1.0,2.0,75.0
green glen layout,1600.0,3.0,3.0,3.0,105.0
kothannur,740.0,2.0,1.0,2.0,34.0
varthur,1112.0,2.0,2.0,2.0,40.0
doddakallasandra,1010.0,2.0,1.0,2.0,40.4
sanjay nagar,960.0,2.0,1.0,2.0,55.0
whitefield,1745.0,3.0,3.0,3.0,100.0
bannerghatta road,2185.0,3.0,3.0,4.0,120.0
hennur road,1981.0,3.0,1.0,3.0,134.0
yelahanka new town,650.0,1.0,1.0,1.0,20.0
dasarahalli,1220.0,2.0,2.0,2.0,52.0
rajaji nagar,3000.0,6.0,3.0,6.0,250.0
other,1200.0,1.0,1.0,1.0,28.0
raja rajeshwari nagar,1303.0,2.0,2.0,2.0,44.17
itpl,1000.0,2.0,1.0,2.0,29.95
jakkur,1798.0,3.0,1.0,3.0,110.0
other,1176.0,2.0,1.0,3.0,45.0
other,1075.0,2.0,2.0,2.0,58.0
kanakpura road,700.0,2.0,1.0,2.0,35.0
sarjapur  road,1128.0,2.0,2.0,2.0,59.0
other,1250.0,2.0,3.0,2.0,58.0
sarjapur  road,1145.0,2.0,2.0,2.0,75.0
kumaraswami layout,1000.0,2.0,1.0,2.0,58.0
other,1170.0,2.0,3.0,2.0,105.0
kanakpura road,1296.0,2.0,1.0,2.0,89.0
yelahanka,1756.0,3.0,2.0,3.0,125.0
old madras road,1065.0,2.0,1.0,2.0,47.86
other,1250.0,2.0,1.0,2.0,55.0
hosa road,760.0,1.0,1.0,1.0,24.9
other,1158.0,2.0,3.0,2.0,75.0
cv raman nagar,1825.0,3.0,2.0,3.0,126.0
9th phase jp nagar,1200.0,2.0,0.0,2.0,80.0
electronic city phase ii,1800.0,3.0,3.0,3.0,92.0
other,2031.0,2.0,2.0,2.0,200.0
hoodi,1196.0,2.0,0.0,2.0,71.74
other,2250.0,3.0,2.0,3.0,199.0
whitefield,3758.0,3.0,1.0,3.0,300.0
hebbal,1299.0,2.0,1.0,2.0,97.0
hennur road,1232.0,2.0,1.0,2.0,83.0
bommasandra,877.0,2.0,2.0,2.0,30.0
hoodi,1447.0,3.0,2.0,2.0,76.0
other,823.0,2.0,1.0,2.0,28.0
other,1155.0,2.0,3.0,2.0,56.0
raja rajeshwari nagar,1570.0,2.0,2.0,3.0,65.0
sarjapur  road,1850.0,3.0,2.0,3.0,140.0
other,800.0,2.0,3.0,2.0,50.0
haralur road,1225.0,2.0,1.0,2.0,77.0
talaghattapura,1804.0,3.0,1.0,3.0,115.0
thigalarapalya,2072.0,4.0,2.0,3.0,150.0
iblur village,5384.0,5.0,3.0,5.0,420.0
begur road,1200.0,2.0,2.0,2.0,42.0
kasavanhalli,4260.0,4.0,3.0,4.0,272.0
jalahalli east,1020.0,2.0,1.0,2.0,42.48
hebbal,1162.0,2.0,1.0,2.0,59.0
lakshminarayana pura,1172.0,2.0,1.0,2.0,75.0
other,1225.0,2.0,0.0,2.0,65.0
hennur road,1445.0,3.0,1.0,3.0,86.56
koramangala,1260.0,2.0,3.0,2.0,100.0
other,1240.0,2.0,2.0,3.0,65.0
electronic city,1449.0,3.0,2.0,3.0,90.0
sonnenahalli,1011.0,2.0,1.0,2.0,50.53
rayasandra,583.0,1.0,1.0,1.0,26.9
ramamurthy nagar,2200.0,4.0,2.0,4.0,130.0
thanisandra,693.0,1.0,1.0,1.0,34.3
lakshminarayana pura,1165.0,2.0,2.0,2.0,75.0
chandapura,520.0,1.0,1.0,1.0,14.04
kasavanhalli,2170.0,3.0,2.0,3.0,151.0
margondanahalli,1160.0,2.0,1.0,2.0,65.0
kudlu,1027.0,2.0,1.0,2.0,44.0
ombr layout,2420.0,3.0,2.0,3.0,185.0
jp nagar,1250.0,2.0,2.0,2.0,60.0
other,3400.0,4.0,2.0,4.0,190.0
marathahalli,1600.0,3.0,2.0,2.0,88.0
sarjapur  road,1592.0,3.0,1.0,3.0,91.0
harlur,1754.0,3.0,2.0,3.0,132.0
bannerghatta road,1550.0,3.0,2.0,3.0,82.0
other,1165.0,2.0,2.0,2.0,45.0
binny pete,665.0,1.0,1.0,1.0,46.08
hebbal,1645.0,3.0,2.0,3.0,113.0
whitefield,4960.0,4.0,3.0,4.0,400.0
mysore road,1568.0,2.0,2.0,3.0,100.0
other,1740.0,3.0,2.0,3.0,199.0
other,1100.0,2.0,2.0,2.0,75.0
other,1194.0,2.0,1.0,2.0,65.0
kathriguppe,1365.0,2.0,2.0,3.0,75.08
harlur,2240.0,5.0,2.0,3.0,155.0
attibele,1700.0,3.0,1.0,3.0,65.0
vittasandra,1404.0,2.0,1.0,2.0,68.8
horamavu agara,1000.0,2.0,1.0,2.0,46.0
nagavara,2172.65,3.0,3.0,4.0,120.0
jakkur,1290.0,2.0,1.0,2.0,85.0
dasanapura,1163.0,2.0,1.0,2.0,65.0
kundalahalli,1047.0,2.0,1.0,2.0,82.62
other,700.0,1.0,1.0,2.0,26.0
kanakapura,711.0,1.0,1.0,1.0,38.0
doddathoguru,940.0,2.0,1.0,2.0,32.9
other,1450.0,3.0,3.0,3.0,42.0
malleshwaram,1124.0,3.0,2.0,2.0,80.0
other,1260.0,2.0,1.0,2.0,62.0
whitefield,2830.0,5.0,2.0,4.0,160.0
banaswadi,1340.0,2.0,2.0,2.0,73.0
hennur road,1155.0,2.0,1.0,2.0,69.18
indira nagar,1260.0,2.0,2.0,2.0,100.0
chandapura,1208.51,3.0,2.0,3.0,42.0
other,1910.0,3.0,1.0,3.0,190.0
hennur,1160.0,2.0,1.0,2.0,49.0
seegehalli,1155.0,2.0,0.0,2.0,72.0
thanisandra,1056.0,2.0,2.0,2.0,70.0
other,730.0,1.0,2.0,2.0,52.0
other,1105.0,2.0,2.0,2.0,58.0
other,1400.0,2.0,1.0,3.0,78.0
other,1500.0,3.0,2.0,3.0,138.0
jigani,924.0,2.0,2.0,2.0,65.0
other,1200.0,2.0,0.0,2.0,85.0
other,1270.0,2.0,1.0,2.0,50.0
thanisandra,1573.0,3.0,2.0,3.0,98.0
attibele,1000.0,2.0,1.0,2.0,42.0
yeshwanthpur,1195.0,2.0,2.0,2.0,100.0
other,1051.0,2.0,1.0,2.0,33.0
other,1410.0,2.0,2.0,3.0,43.71
iblur village,3633.0,5.0,1.0,4.0,335.0
panathur,1040.0,2.0,1.0,2.0,41.6
hebbal,1985.0,4.0,2.0,3.0,189.0
bannerghatta road,630.0,1.0,2.0,1.0,35.0
kanakpura road,2689.0,6.0,2.0,4.0,245.0
7th phase jp nagar,1450.0,3.0,2.0,3.0,100.0
akshaya nagar,1421.0,2.0,2.0,3.0,73.0
horamavu agara,1756.0,3.0,2.0,3.0,92.0
ramagondanahalli,1295.0,2.0,2.0,2.0,95.0
uttarahalli,1330.0,2.0,1.0,3.0,57.0
chikkalasandra,1224.0,2.0,2.0,2.0,45.0
subramanyapura,960.0,2.0,1.0,2.0,55.0
other,1300.0,2.0,2.0,2.0,95.0
whitefield,1220.0,2.0,1.0,2.0,89.0
marathahalli,1230.0,2.0,1.0,2.0,57.0
other,54450.0,2.0,2.0,2.0,200.0
kasavanhalli,950.0,2.0,1.0,2.0,39.0
kengeri,1025.0,2.0,2.0,2.0,57.0
electronic city phase ii,1140.0,2.0,1.0,2.0,33.06
sahakara nagar,1655.0,3.0,1.0,3.0,115.0
kanakpura road,1868.0,3.0,2.0,3.0,113.0
marathahalli,1075.0,2.0,2.0,2.0,52.43
other,860.0,2.0,2.0,2.0,65.5
other,850.0,2.0,0.0,2.0,34.0
magadi road,750.0,2.0,1.0,2.0,27.0
other,1265.0,2.0,1.0,2.0,58.0
other,1650.0,1.0,1.0,2.0,130.0
kudlu gate,1919.0,3.0,2.0,3.0,121.0
bellandur,1457.0,2.0,2.0,2.0,85.0
other,1250.0,2.0,2.0,2.0,90.0
jalahalli,1407.0,2.0,1.0,2.0,98.49
gubbalala,2000.0,3.0,3.0,3.0,125.0
other,1388.0,3.0,3.0,3.0,69.99
green glen layout,1075.0,2.0,1.0,2.0,60.0
hennur road,1482.0,2.0,2.0,3.0,83.73
kalena agrahara,1000.0,2.0,2.0,2.0,33.0
7th phase jp nagar,1050.0,2.0,1.0,2.0,77.47
bommanahalli,1160.0,2.0,3.0,2.0,53.0
ardendale,1777.26,3.0,2.0,3.0,89.0
kannamangala,1536.0,3.0,1.0,3.0,104.0
other,1200.0,1.0,0.0,2.0,65.0
singasandra,1099.0,2.0,1.0,2.0,37.5
whitefield,1272.0,2.0,1.0,2.0,95.05
whitefield,1200.0,3.0,1.0,3.0,68.4
other,1082.0,2.0,0.0,3.0,42.0
electronics city phase 1,785.0,1.0,1.0,1.0,55.0
ramamurthy nagar,1800.0,4.0,3.0,5.0,187.0
hebbal,1100.0,2.0,2.0,2.0,50.0
kundalahalli,1010.0,2.0,1.0,2.0,49.27
other,1600.0,3.0,2.0,3.0,130.0
horamavu agara,750.0,2.0,1.0,2.0,37.49
thigalarapalya,4190.0,4.0,3.0,4.0,380.0
other,1200.0,3.0,2.0,3.0,72.0
marathahalli,957.0,2.0,1.0,2.0,46.9
other,1464.0,3.0,2.0,3.0,56.0
thanisandra,662.0,1.0,1.0,1.0,42.0
yelahanka,1315.0,2.0,3.0,2.0,77.0
kodichikkanahalli,1620.0,2.0,2.0,3.0,85.0
jakkur,1424.0,2.0,3.0,2.0,80.0
sarjapur,1095.0,2.0,1.0,2.0,45.0
chikka tirupathi,1555.0,3.0,1.0,3.0,100.0
kasavanhalli,1719.0,3.0,1.0,3.0,184.0
hoodi,1247.0,2.0,0.0,2.0,53.0
electronic city phase ii,1020.0,2.0,1.0,2.0,27.43
old madras road,2640.0,5.0,1.0,3.0,150.0
other,1350.0,3.0,2.0,3.0,48.6
kaggadasapura,1140.0,2.0,2.0,2.0,40.0
thigalarapalya,1418.0,2.0,2.0,2.0,106.0
other,1088.0,2.0,2.0,2.0,43.5
other,1240.0,2.0,2.0,2.0,47.12
other,1600.0,3.0,2.0,3.0,52.0
tumkur road,1246.0,2.0,1.0,2.0,82.0
ngr layout,1020.0,2.0,1.0,2.0,48.45
whitefield,3010.0,3.0,2.0,3.0,200.0
marathahalli,1200.0,2.0,2.0,2.0,60.0
whitefield,1697.0,3.0,2.0,3.0,94.79
bommanahalli,957.0,2.0,1.0,2.0,53.0
itpl,5667.5,5.0,0.0,4.0,300.0
other,1200.0,3.0,1.0,3.0,130.0
bannerghatta road,1122.5,2.0,0.0,2.0,58.935
kalena agrahara,1200.0,3.0,2.0,2.0,70.0
pattandur agrahara,900.0,2.0,2.0,2.0,42.0
tumkur road,1239.0,2.0,1.0,2.0,82.0
abbigere,795.0,2.0,1.0,2.0,32.54
channasandra,808.0,2.0,1.0,2.0,40.0
sarjapur  road,1984.0,4.0,1.0,3.0,145.0
chandapura,877.0,2.0,3.0,2.0,42.0
ananth nagar,960.0,2.0,3.0,2.0,37.0
sarjapur  road,1600.0,3.0,1.0,3.0,85.0
yelahanka,1327.0,2.0,2.0,2.0,98.0
other,3080.0,2.0,1.0,4.0,285.0
whitefield,1216.0,2.0,1.0,2.0,72.5
other,600.0,1.0,0.0,1.0,38.0
8th phase jp nagar,1062.0,2.0,1.0,2.0,42.47
kengeri,1150.0,1.0,0.0,1.0,52.0
rajaji nagar,1615.0,3.0,1.0,3.0,175.0
other,1400.0,3.0,2.0,3.0,90.0
other,1187.0,2.0,2.0,2.0,45.0
kanakapura,1938.0,3.0,3.0,3.0,113.0
uttarahalli,1065.0,2.0,1.0,2.0,42.59
bhoganhalli,2439.0,5.0,2.0,4.0,170.0
varthur,1210.0,2.0,2.0,2.0,54.0
other,747.0,1.0,2.0,1.0,27.0
sarjapur  road,1826.0,3.0,2.0,3.0,130.0
kothanur,1790.0,3.0,2.0,3.0,120.0
other,1200.0,2.0,2.0,2.0,67.0
other,1065.0,3.0,1.0,3.0,72.0
kanakpura road,1330.0,2.0,1.0,2.0,107.0
other,1352.0,2.0,2.0,2.0,72.0
other,1180.0,2.0,1.0,2.0,69.0
kalyan nagar,2285.0,4.0,1.0,3.0,165.0
yelachenahalli,1330.0,3.0,3.0,3.0,73.5
old airport road,1184.0,2.0,1.0,2.0,78.0
sarjapur,2400.0,3.0,3.0,4.0,140.0
other,4000.0,6.0,0.0,6.0,230.0
iblur village,3596.0,5.0,1.0,4.0,282.0
mysore road,1239.0,2.0,1.0,2.0,53.0
haralur road,1243.0,2.0,1.0,2.0,46.0
haralur road,1140.0,2.0,2.0,2.0,43.0
kanakpura road,525.0,1.0,1.0,1.0,26.25
marathahalli,2524.0,5.0,2.0,4.0,190.0
other,1630.0,2.0,2.0,3.0,97.78
mysore road,1200.0,2.0,1.0,2.0,85.0
battarahalli,1200.0,2.0,1.0,2.0,65.0
yeshwanthpur,1400.0,2.0,2.0,2.0,100.0
hennur road,1804.0,3.0,2.0,3.0,102.0
other,4104.0,4.0,3.0,4.0,360.0
kumaraswami layout,800.0,1.0,1.0,2.0,90.0
thubarahalli,975.0,2.0,1.0,2.0,55.0
other,1308.0,2.0,1.0,2.0,60.0
sarjapur,1240.0,2.0,2.0,2.0,43.1
hulimavu,1125.0,2.0,2.0,2.0,50.0
vittasandra,1404.0,2.0,1.0,2.0,75.0
rayasandra,1373.0,3.0,2.0,3.0,72.0
magadi road,1200.0,3.0,2.0,3.0,98.0
other,1115.0,2.0,1.0,2.0,115.0
other,1250.0,3.0,2.0,3.0,39.0
green glen layout,3250.0,4.0,3.0,4.0,230.0
sarjapur  road,1750.0,3.0,1.0,4.0,185.0
jigani,923.0,2.0,1.0,2.0,50.0
other,1800.0,5.0,0.0,5.0,70.0
hosakerehalli,3205.0,4.0,2.0,4.0,300.0
hebbal,1255.0,3.0,2.0,3.0,77.68
hennur road,1232.0,2.0,0.0,2.0,69.61
other,1508.0,3.0,2.0,3.0,70.25
brookefield,1150.0,2.0,3.0,2.0,69.0
hennur road,1310.0,2.0,1.0,2.0,66.0
dasarahalli,1520.0,2.0,1.0,3.0,75.0
yelahanka,1076.0,2.0,1.0,2.0,78.0
whitefield,2928.0,4.0,3.0,4.0,198.0
other,1235.0,2.0,2.0,2.0,52.76
whitefield,1400.0,2.0,1.0,2.0,80.0
magadi road,1052.0,2.0,1.0,3.0,60.0
abbigere,1020.0,2.0,1.0,2.0,40.8
hormavu,1500.0,2.0,1.0,2.0,78.0
other,1200.0,2.0,1.0,1.0,45.0
hosa road,1133.0,2.0,1.0,2.0,52.0
gunjur,1600.0,3.0,3.0,3.0,75.0
hulimavu,450.0,1.0,1.0,1.0,20.0
kr puram,1156.0,2.0,1.0,2.0,72.0
tumkur road,992.0,2.0,1.0,2.0,70.0
bisuvanahalli,945.0,2.0,1.0,2.0,33.0
hosa road,1535.0397790000002,3.0,1.0,3.0,115.0
ramagondanahalli,1910.0,3.0,2.0,3.0,142.0
begur road,1260.0,2.0,1.0,2.0,39.69
other,1893.0,3.0,2.0,3.0,115.0
kanakpura road,2254.0,3.0,2.0,3.0,170.0
kodichikkanahalli,1680.0,2.0,3.0,2.0,59.0
other,1650.0,2.0,2.0,3.0,80.0
chikka tirupathi,2325.0,4.0,1.0,4.0,120.0
rachenahalli,2250.0,3.0,1.0,3.0,195.0
banashankari stage v,1650.0,3.0,2.0,3.0,51.98
other,1340.0,3.0,0.0,3.0,90.0
other,861.0,2.0,0.0,2.0,36.5
begur road,2500.0,6.0,0.0,4.0,122.5
ambalipura,1650.0,3.0,3.0,3.0,100.0
other,2072.0,3.0,2.0,3.0,108.0
babusapalaya,1084.0,2.0,1.0,2.0,58.0
kanakpura road,1703.0,3.0,2.0,3.0,130.0
haralur road,1243.0,2.0,2.0,2.0,46.0
kodichikkanahalli,976.0,2.0,1.0,2.0,50.0
banashankari,1426.0,3.0,2.0,3.0,85.0
other,1680.0,3.0,0.0,4.0,135.0
electronic city,1563.0,3.0,2.0,3.0,91.84
other,1402.0,2.0,2.0,3.0,85.0
other,1140.0,2.0,2.0,2.0,52.0
electronic city,710.0,1.0,1.0,1.0,40.42
kalena agrahara,1837.0,2.0,2.0,3.0,95.0
other,1595.0,3.0,2.0,3.0,70.39
6th phase jp nagar,1180.0,2.0,3.0,2.0,80.0
kengeri satellite town,795.0,2.0,2.0,2.0,32.0
raja rajeshwari nagar,1133.0,2.0,2.0,2.0,40.0
balagere,1012.0,2.0,1.0,2.0,65.0
other,1945.0,3.0,3.0,3.0,120.0
5th phase jp nagar,2400.0,4.0,1.0,4.0,228.0
other,1300.0,2.0,2.0,3.0,60.0
hulimavu,1823.0,3.0,2.0,3.0,100.0
kogilu,1250.0,2.0,1.0,2.0,55.55
lingadheeranahalli,2236.0,4.0,2.0,4.0,153.0
mysore road,1512.0,2.0,2.0,3.0,110.0
varthur road,1277.0,2.0,2.0,2.0,59.0
lakshminarayana pura,1200.0,2.0,2.0,2.0,80.0
thanisandra,1296.0,2.0,3.0,2.0,80.0
uttarahalli,1627.86,3.0,2.0,3.0,88.0
thanisandra,1573.0,3.0,2.0,3.0,115.0
kanakpura road,1299.0,2.0,2.0,2.0,85.0
horamavu agara,1058.0,2.0,2.0,2.0,47.0
harlur,1174.0,2.0,1.0,2.0,78.0
other,1194.0,2.0,1.0,2.0,51.0
btm layout,1300.0,2.0,1.0,3.0,75.0
other,985.0,2.0,1.0,2.0,45.0
lingadheeranahalli,1682.0,3.0,1.0,3.0,120.0
other,1654.0,3.0,3.0,3.0,82.0
other,1045.0,2.0,2.0,2.0,42.0
sarjapur  road,1230.0,2.0,1.0,2.0,65.0
other,605.0,1.0,1.0,1.0,29.0
whitefield,4827.0,4.0,3.0,4.0,400.0
other,375.0,2.0,0.0,1.0,26.0
other,1350.0,2.0,0.0,1.0,45.0
nri layout,2500.0,5.0,3.0,5.0,130.0
other,1125.0,2.0,1.0,2.0,55.0
harlur,1756.0,3.0,2.0,3.0,128.0
other,1100.0,2.0,2.0,2.0,55.0
kereguddadahalli,904.0,2.0,1.0,2.0,30.0
other,1000.0,2.0,0.0,2.0,58.0
other,708.0,1.0,1.0,2.0,55.0
other,1690.0,2.0,2.0,3.0,55.0
uttarahalli,1075.0,2.0,1.0,2.0,40.0
7th phase jp nagar,1174.0,2.0,1.0,2.0,47.0
other,1320.0,2.0,2.0,3.0,55.0
hebbal,1500.0,3.0,1.0,3.0,150.0
bellandur,1251.0,2.0,3.0,2.0,47.0
other,1950.0,3.0,2.0,3.0,90.0
munnekollal,1210.0,2.0,3.0,2.0,75.0
whitefield,1500.0,3.0,1.0,3.0,130.0
electronic city,1128.0,2.0,1.0,2.0,65.0
other,1100.0,2.0,2.0,2.0,38.68
other,2479.13,3.0,1.0,3.0,215.0
uttarahalli,1137.0,2.0,1.0,2.0,63.0
rajaji nagar,1268.0,2.0,1.0,2.0,127.0
raja rajeshwari nagar,1419.0,2.0,2.0,2.0,48.1
other,1182.0,2.0,1.0,2.0,64.0
other,814.0,2.0,1.0,2.0,55.0
other,1560.0,2.0,2.0,3.0,125.0
jp nagar,1300.0,2.0,1.0,2.0,90.87
kalena agrahara,1450.0,3.0,3.0,3.0,100.0
anandapura,1415.0,2.0,1.0,3.0,74.0
varthur road,1655.0,3.0,2.0,3.0,115.0
begur road,1200.0,2.0,2.0,2.0,42.6
other,420.0,1.0,1.0,1.0,23.5
other,1200.0,2.0,0.0,3.0,70.0
electronic city,1128.0,2.0,1.0,2.0,65.35
other,231303.59999999998,1.0,0.0,1.0,110.0
8th phase jp nagar,1900.0,4.0,1.0,3.0,90.0
bannerghatta road,912.0,2.0,1.0,2.0,55.0
kaggadasapura,1110.0,2.0,3.0,2.0,53.0
kogilu,1200.0,2.0,1.0,2.0,53.33
kambipura,883.0,2.0,1.0,2.0,45.0
kasavanhalli,1495.0,2.0,2.0,2.0,83.0
whitefield,1270.0,2.0,1.0,2.0,94.0
whitefield,1180.0,2.0,1.0,2.0,77.0
hrbr layout,1170.0,2.0,2.0,2.0,75.0
banashankari stage v,1305.0,2.0,2.0,3.0,49.0
other,1500.0,2.0,1.0,2.0,50.0
hormavu,2282.0,4.0,0.0,4.0,115.0
sarjapur  road,1929.0,4.0,1.0,3.0,101.0
kannamangala,1235.0,2.0,2.0,2.0,43.63
hebbal,1355.0,3.0,1.0,3.0,83.87
7th phase jp nagar,1460.0,2.0,1.0,3.0,97.0
badavala nagar,1842.0,3.0,2.0,3.0,115.0
kudlu gate,1532.0,3.0,2.0,3.0,83.0
other,1554.0,3.0,3.0,2.0,130.0
thubarahalli,1200.0,2.0,2.0,2.0,80.0
bommanahalli,1050.0,2.0,2.0,2.0,46.0
yelahanka,3600.0,6.0,1.0,6.0,200.0
gubbalala,1745.0,3.0,2.0,3.0,140.0
itpl,1200.0,3.0,1.0,3.0,56.12
other,30400.0,4.0,2.0,6.0,1824.0
vijayanagar,1450.0,3.0,0.0,3.0,100.0
raja rajeshwari nagar,1023.0,2.0,2.0,2.0,42.0
lingadheeranahalli,1521.0,3.0,1.0,3.0,94.71
varthur,1738.0,2.0,1.0,2.0,57.35
gunjur,1362.0,3.0,1.0,3.0,62.63
itpl,907.0,2.0,0.0,2.0,55.43
kathriguppe,1350.0,2.0,1.0,3.0,80.99
other,1100.0,3.0,1.0,3.0,78.0
kanakpura road,1591.0,3.0,1.0,3.0,115.0
kannamangala,1865.0,3.0,1.0,3.0,139.0
hennur road,1880.0,4.0,0.0,4.0,154.0
other,1000.0,2.0,2.0,2.0,35.0
anekal,1150.0,3.0,2.0,3.0,45.0
sarjapura - attibele road,1033.0,2.0,2.0,2.0,28.41
harlur,1750.0,3.0,2.0,3.0,136.0
bisuvanahalli,1180.0,2.0,1.0,3.0,55.5
bisuvanahalli,845.0,2.0,0.0,2.0,34.0
hennur road,1061.0,2.0,1.0,2.0,54.92
jalahalli,1045.0,2.0,1.0,2.0,76.77
bannerghatta road,1275.0,2.0,2.0,2.0,65.0
btm layout,1020.0,2.0,1.0,2.0,46.5
other,1080.0,2.0,2.0,2.0,44.8
ardendale,1777.26,3.0,2.0,3.0,105.0
bommanahalli,1200.0,2.0,2.0,2.0,40.0
tumkur road,1027.0,2.0,1.0,2.0,68.62
jakkur,1300.0,2.0,2.0,2.0,80.0
kengeri satellite town,1050.0,2.0,2.0,2.0,43.0
other,3563.0,6.0,1.0,4.0,310.0
vidyaranyapura,1100.0,2.0,1.0,2.0,54.0
dodda nekkundi,1148.0,2.0,1.0,2.0,56.0
other,1578.0,3.0,1.0,3.0,180.0
thanisandra,445.0,1.0,0.0,1.0,28.0
other,1322.0,2.0,1.0,2.0,61.99
anjanapura,1070.0,2.0,2.0,2.0,39.0
other,7502.4383,4.0,2.0,4.0,211.0
sanjay nagar,1575.0,2.0,2.0,2.0,90.0
hebbal,1100.0,2.0,2.0,2.0,38.0
other,1600.0,3.0,1.0,4.0,165.0
kereguddadahalli,950.0,2.0,1.0,2.0,32.0
hosa road,1143.0,2.0,1.0,2.0,34.2
raja rajeshwari nagar,1260.0,2.0,1.0,3.0,62.0
other,1907.0,2.0,1.0,3.0,200.0
haralur road,1243.0,2.0,2.0,2.0,46.0
vittasandra,1404.0,2.0,1.0,2.0,69.3
kudlu gate,1215.0,2.0,1.0,2.0,45.0
raja rajeshwari nagar,1267.0,2.0,1.0,2.0,54.35
hennur road,1232.0,2.0,2.0,2.0,89.0
other,3200.0,4.0,0.0,4.0,270.0
other,794.0,1.0,1.0,1.0,60.0
kathriguppe,1250.0,2.0,1.0,3.0,68.75
hegde nagar,1718.0,3.0,2.0,3.0,130.0
hosur road,1345.0,2.0,2.0,2.0,108.0
hennur road,1445.0,2.0,2.0,3.0,86.69
banashankari,1800.0,3.0,2.0,3.0,125.0
whitefield,1570.0,3.0,3.0,3.0,88.0
electronic city phase ii,1160.0,2.0,1.0,2.0,33.5
marathahalli,1026.0,2.0,1.0,2.0,50.18
other,1100.0,2.0,2.0,2.0,68.0
horamavu agara,760.0,2.0,2.0,2.0,37.49
kudlu,1092.0,2.0,2.0,2.0,44.0
whitefield,1655.0,3.0,1.0,3.0,113.0
kudlu gate,1215.0,2.0,1.0,2.0,44.96
kothanur,1195.0,2.0,2.0,2.0,59.0
green glen layout,1970.0,3.0,2.0,3.0,160.0
r.t. nagar,1140.0,3.0,1.0,3.0,130.0
hulimavu,1248.0,2.0,1.0,2.0,69.0
kanakpura road,1938.0,3.0,3.0,3.0,105.0
kr puram,1225.0,2.0,1.0,2.0,46.55
other,2400.0,2.0,1.0,3.0,150.0
vijayanagar,1200.0,2.0,2.0,2.0,62.0
other,1780.0,3.0,1.0,3.0,100.0
vittasandra,1246.0,2.0,1.0,2.0,67.5
kanakpura road,1673.0,3.0,2.0,3.0,115.0
hebbal,1590.0,3.0,2.0,3.0,96.0
other,1700.0,2.0,2.0,2.0,150.0
other,1050.0,2.0,1.0,2.0,38.0
other,950.0,2.0,1.0,2.0,44.0
sarjapur,2585.5,4.0,0.0,4.0,139.5
raja rajeshwari nagar,1168.0,2.0,1.0,2.0,66.0
other,1451.0,3.0,1.0,3.0,68.0
other,1050.0,2.0,2.0,2.0,45.0
chandapura,645.0,1.0,1.0,1.0,16.45
hebbal,4772.0,6.0,2.0,4.0,510.0
kudlu,1162.0,2.0,1.0,2.0,52.0
other,4382.0,4.0,3.0,4.0,400.0
bhoganhalli,1444.0,2.0,1.0,2.0,75.97
other,1929.0,3.0,2.0,3.0,115.0
talaghattapura,1062.0,2.0,1.0,2.0,42.48
